Fecha	VLP
21/08/2018	110,550727
22/08/2018	110,547883
23/08/2018	110,537204
24/08/2018	110,531448
25/08/2018	110,533075
26/08/2018	110,534704
27/08/2018	110,53066
28/08/2018	110,523825
29/08/2018	110,51896
30/08/2018	110,496177
31/08/2018	110,473708
01/09/2018	110,475453
02/09/2018	110,477196
03/09/2018	110,480613
04/09/2018	110,511939
05/09/2018	110,536006
06/09/2018	110,531067
07/09/2018	110,534069
08/09/2018	110,535812
09/09/2018	110,53755
10/09/2018	110,562187
11/09/2018	110,562263
12/09/2018	110,556449
13/09/2018	110,553544
14/09/2018	110,553556
15/09/2018	110,554957
16/09/2018	110,5564
17/09/2018	110,569241
18/09/2018	110,583494
19/09/2018	110,563679
20/09/2018	110,550399
21/09/2018	110,550451
22/09/2018	110,552105
23/09/2018	110,553764
24/09/2018	110,543643
25/09/2018	110,550669
26/09/2018	110,560744
27/09/2018	110,543074
28/09/2018	110,49785
29/09/2018	110,499352
30/09/2018	110,500821
01/10/2018	110,477675
02/10/2018	110,472949
03/10/2018	110,499301
04/10/2018	110,495688
05/10/2018	110,471352
06/10/2018	110,472784
07/10/2018	110,47426
08/10/2018	110,449224
09/10/2018	110,459959
10/10/2018	110,467902
11/10/2018	110,453485
12/10/2018	110,456628
13/10/2018	110,45817
14/10/2018	110,45971
15/10/2018	110,46151
16/10/2018	110,480098
17/10/2018	110,475584
18/10/2018	110,454699
19/10/2018	110,459318
20/10/2018	110,460821
21/10/2018	110,462315
22/10/2018	110,479312
23/10/2018	110,474903
24/10/2018	110,465623
25/10/2018	110,46463
26/10/2018	110,463369
27/10/2018	110,464669
28/10/2018	110,465979
29/10/2018	110,487537
30/10/2018	110,471993
31/10/2018	110,473797
01/11/2018	110,470421
02/11/2018	110,484178
03/11/2018	110,485456
04/11/2018	110,486668
05/11/2018	110,478665
06/11/2018	110,472875
07/11/2018	110,473684
08/11/2018	110,465941
09/11/2018	110,461883
10/11/2018	110,462968
11/11/2018	110,46407
12/11/2018	110,456977
13/11/2018	110,45722
14/11/2018	110,447071
15/11/2018	110,44062
16/11/2018	110,434838
17/11/2018	110,435899
18/11/2018	110,436964
19/11/2018	110,432591
20/11/2018	110,420677
21/11/2018	110,419072
22/11/2018	110,420144
23/11/2018	110,42003
24/11/2018	110,42139
25/11/2018	110,422755
26/11/2018	110,434138
27/11/2018	110,423669
28/11/2018	110,411995
29/11/2018	110,412026
30/11/2018	110,403539
01/12/2018	110,404593
02/12/2018	110,405553
03/12/2018	110,410829
04/12/2018	110,401703
05/12/2018	110,39446
06/12/2018	110,3819
07/12/2018	110,380452
08/12/2018	110,381348
09/12/2018	110,382315
10/12/2018	110,378198
11/12/2018	110,374742
12/12/2018	110,381833
13/12/2018	110,380192
14/12/2018	110,375074
15/12/2018	110,376057
16/12/2018	110,377061
17/12/2018	110,377229
18/12/2018	110,372112
19/12/2018	110,379621
20/12/2018	110,376617
21/12/2018	110,360738
22/12/2018	110,361168
23/12/2018	110,362079
24/12/2018	110,363514
25/12/2018	110,36434
26/12/2018	110,365129
27/12/2018	110,342827
28/12/2018	110,332485
29/12/2018	110,333047
30/12/2018	110,333641
31/12/2018	110,347819
01/01/2019	110,348785
02/01/2019	110,343608
03/01/2019	110,33206
04/01/2019	110,334332
05/01/2019	110,335241
06/01/2019	110,336149
07/01/2019	110,336874
08/01/2019	110,335618
09/01/2019	110,331683
10/01/2019	110,331072
11/01/2019	110,335438
12/01/2019	110,335811
13/01/2019	110,336684
14/01/2019	110,340108
15/01/2019	110,345616
16/01/2019	110,354284
17/01/2019	110,344224
18/01/2019	110,348771
19/01/2019	110,349513
20/01/2019	110,350256
21/01/2019	110,347572
22/01/2019	110,350633
23/01/2019	110,349129
24/01/2019	110,350089
25/01/2019	110,353729
26/01/2019	110,354621
27/01/2019	110,355512
28/01/2019	110,353138
29/01/2019	110,357439
30/01/2019	110,362429
31/01/2019	110,362087
01/02/2019	110,349642
02/02/2019	110,350898
03/02/2019	110,352156
04/02/2019	110,349182
05/02/2019	110,346137
06/02/2019	110,347104
07/02/2019	110,330362
08/02/2019	110,320163
09/02/2019	110,321387
10/02/2019	110,322616
11/02/2019	110,32978
12/02/2019	110,343046
13/02/2019	110,343012
14/02/2019	110,336279
15/02/2019	110,344255
16/02/2019	110,345312
17/02/2019	110,346363
18/02/2019	110,350957
19/02/2019	110,349671
20/02/2019	110,340843
21/02/2019	110,336265
22/02/2019	110,338259
23/02/2019	110,339386
24/02/2019	110,340513
25/02/2019	110,341135
26/02/2019	110,346492
27/02/2019	110,338972
28/02/2019	110,333181
01/03/2019	110,333681
02/03/2019	110,335137
03/03/2019	110,336593
04/03/2019	110,339036
05/03/2019	110,33894
06/03/2019	110,346849
07/03/2019	110,350975
08/03/2019	110,342408
09/03/2019	110,344064
10/03/2019	110,345723
11/03/2019	110,34175
12/03/2019	110,336075
13/03/2019	110,339339
14/03/2019	110,340145
15/03/2019	110,341141
16/03/2019	110,342951
17/03/2019	110,34476
18/03/2019	110,349474
19/03/2019	110,347681
20/03/2019	110,344105
21/03/2019	110,341046
22/03/2019	110,332683
23/03/2019	110,334487
24/03/2019	110,336297
25/03/2019	110,333266
26/03/2019	110,333384
27/03/2019	110,336582
28/03/2019	110,325347
29/03/2019	110,321582
30/03/2019	110,323188
31/03/2019	110,324789
01/04/2019	110,325585
02/04/2019	110,319892
03/04/2019	110,319258
04/04/2019	110,310655
05/04/2019	110,311492
06/04/2019	110,313656
07/04/2019	110,315532
08/04/2019	110,318298
09/04/2019	110,315476
10/04/2019	110,316663
11/04/2019	110,312248
12/04/2019	110,310935
13/04/2019	110,312915
14/04/2019	110,314915
15/04/2019	110,315779
16/04/2019	110,315245
17/04/2019	110,303374
18/04/2019	110,302357
19/04/2019	110,304556
20/04/2019	110,306722
21/04/2019	110,308887
22/04/2019	110,311049
23/04/2019	110,307434
24/04/2019	110,305866
25/04/2019	110,298286
26/04/2019	110,301848
27/04/2019	110,303857
28/04/2019	110,305867
29/04/2019	110,306218
30/04/2019	110,305005
01/05/2019	110,306531
02/05/2019	110,303807
03/05/2019	110,302019
04/05/2019	110,303946
05/05/2019	110,305905
06/05/2019	110,299761
07/05/2019	110,304996
08/05/2019	110,299516
09/05/2019	110,284012
10/05/2019	110,280932
11/05/2019	110,282726
12/05/2019	110,28453
